fecha,tipo,cobertura_nubosa,sensor,ruta_archivo,tamano_mb
2026-03-30,RGB,25.69,Sentinel-2C L2A,2026-03-30_RGB.png,0.37
2026-03-30,ThermalFalseColor,25.69,Sentinel-2C L2A,2026-03-30_ThermalFalseColor.png,0.63
2026-03-28,RGB,2.35,Sentinel-2B L2A,2026-03-28_RGB.png,1.09
2026-03-28,ThermalFalseColor,2.35,Sentinel-2B L2A,2026-03-28_ThermalFalseColor.png,1.16
2026-03-25,RGB,35.61,Sentinel-2B L2A,2026-03-25_RGB.png,0.71
2026-03-25,ThermalFalseColor,35.61,Sentinel-2B L2A,2026-03-25_ThermalFalseColor.png,0.96
2026-03-22,RGB,91.17,Sentinel-2A L2A,2026-03-22_RGB.png,0.41
2026-03-22,ThermalFalseColor,91.17,Sentinel-2A L2A,2026-03-22_ThermalFalseColor.png,0.82
