fecha,tipo,cobertura_nubosa,sensor,ruta_archivo,tamano_mb
2026-08-05,RGB,99.87,Sentinel-2B L2A,2026-08-05_RGB.png,0.0
2026-08-05,ThermalFalseColor,99.87,Sentinel-2B L2A,2026-08-05_ThermalFalseColor.png,0.07
2026-08-05,SWIR_B8A,99.87,Sentinel-2B L2A,2026-08-05_SWIR_B8A.png,0.07
2026-08-02,RGB,78.17,Sentinel-2B L2A,2026-08-02_RGB.png,0.0
2026-08-02,ThermalFalseColor,78.17,Sentinel-2B L2A,2026-08-02_ThermalFalseColor.png,0.08
2026-08-02,SWIR_B8A,78.17,Sentinel-2B L2A,2026-08-02_SWIR_B8A.png,0.08
2026-07-31,RGB,99.68,Sentinel-2C L2A,2026-07-31_RGB.png,0.0
2026-07-31,ThermalFalseColor,99.68,Sentinel-2C L2A,2026-07-31_ThermalFalseColor.png,0.06
2026-07-31,SWIR_B8A,99.68,Sentinel-2C L2A,2026-07-31_SWIR_B8A.png,0.06
2026-07-30,RGB,62.68,Sentinel-2A L2A,2026-07-30_RGB.png,0.11
2026-07-30,ThermalFalseColor,62.68,Sentinel-2A L2A,2026-07-30_ThermalFalseColor.png,0.05
2026-07-30,SWIR_B8A,62.68,Sentinel-2A L2A,2026-07-30_SWIR_B8A.png,0.05
2026-07-28,RGB,81.21,Sentinel-2C L2A,2026-07-28_RGB.png,0.11
2026-07-28,ThermalFalseColor,81.21,Sentinel-2C L2A,2026-07-28_ThermalFalseColor.png,0.12
2026-07-28,SWIR_B8A,81.21,Sentinel-2C L2A,2026-07-28_SWIR_B8A.png,0.11
2026-07-26,RGB,98.85,Sentinel-2B L2A,2026-07-26_RGB.png,0.0
2026-07-26,ThermalFalseColor,98.85,Sentinel-2B L2A,2026-07-26_ThermalFalseColor.png,0.07
2026-07-26,SWIR_B8A,98.85,Sentinel-2B L2A,2026-07-26_SWIR_B8A.png,0.07
2026-07-23,RGB,98.47,Sentinel-2A L2A,2026-07-23_RGB.png,0.06
2026-07-23,ThermalFalseColor,98.47,Sentinel-2A L2A,2026-07-23_ThermalFalseColor.png,0.08
2026-07-23,SWIR_B8A,98.47,Sentinel-2A L2A,2026-07-23_SWIR_B8A.png,0.08
2026-07-21,ThermalFalseColor,96.49,Sentinel-2C L2A,2026-07-21_ThermalFalseColor.png,0.06
2026-07-21,RGB,96.49,Sentinel-2C L2A,2026-07-21_RGB.png,0.04
2026-07-21,SWIR_B8A,96.49,Sentinel-2C L2A,2026-07-21_SWIR_B8A.png,0.06
2026-07-18,RGB,76.98,Sentinel-2C L2A,2026-07-18_RGB.png,0.07
2026-07-18,SWIR_B8A,76.98,Sentinel-2C L2A,2026-07-18_SWIR_B8A.png,0.09
2026-07-18,ThermalFalseColor,76.98,Sentinel-2C L2A,2026-07-18_ThermalFalseColor.png,0.09
2026-07-16,SWIR_B8A,94.96,Sentinel-2B L2A,2026-07-16_SWIR_B8A.png,0.08
2026-07-16,ThermalFalseColor,94.96,Sentinel-2B L2A,2026-07-16_ThermalFalseColor.png,0.08
2026-07-16,RGB,94.96,Sentinel-2B L2A,2026-07-16_RGB.png,0.0
2026-07-13,RGB,78.8,Sentinel-2B L2A,2026-07-13_RGB.png,0.08
2026-07-13,SWIR_B8A,78.8,Sentinel-2B L2A,2026-07-13_SWIR_B8A.png,0.07
2026-07-13,ThermalFalseColor,78.8,Sentinel-2B L2A,2026-07-13_ThermalFalseColor.png,0.07
2026-07-11,ThermalFalseColor,0.08,Sentinel-2C L2A,2026-07-11_ThermalFalseColor.png,0.22
2026-07-11,RGB,0.08,Sentinel-2C L2A,2026-07-11_RGB.png,0.36
2026-07-11,SWIR_B8A,0.08,Sentinel-2C L2A,2026-07-11_SWIR_B8A.png,0.14
2026-07-08,SWIR_B8A,90.86,Sentinel-2C L2A,2026-07-08_SWIR_B8A.png,0.06
2026-07-08,RGB,90.86,Sentinel-2C L2A,2026-07-08_RGB.png,0.0
2026-07-08,ThermalFalseColor,90.86,Sentinel-2C L2A,2026-07-08_ThermalFalseColor.png,0.06
2026-07-06,SWIR_B8A,76.14,Sentinel-2B L2A,2026-07-06_SWIR_B8A.png,0.08
2026-07-06,ThermalFalseColor,76.14,Sentinel-2B L2A,2026-07-06_ThermalFalseColor.png,0.08
2026-07-06,RGB,76.14,Sentinel-2B L2A,2026-07-06_RGB.png,0.08
2026-07-03,SWIR_B8A,0.08,Sentinel-2A L2A,2026-07-03_SWIR_B8A.png,0.15
2026-07-03,RGB,0.08,Sentinel-2A L2A,2026-07-03_RGB.png,0.47
2026-07-03,ThermalFalseColor,0.08,Sentinel-2A L2A,2026-07-03_ThermalFalseColor.png,0.26
2026-07-01,ThermalFalseColor,17.46,Sentinel-2C L2A,2026-07-01_ThermalFalseColor.png,0.24
2026-07-01,SWIR_B8A,17.46,Sentinel-2C L2A,2026-07-01_SWIR_B8A.png,0.15
2026-07-01,RGB,17.46,Sentinel-2C L2A,2026-07-01_RGB.png,0.43
2026-06-30,RGB,21.66,Sentinel-2A L2A,2026-06-30_RGB.png,0.2
2026-06-30,SWIR_B8A,21.66,Sentinel-2A L2A,2026-06-30_SWIR_B8A.png,0.11
2026-06-30,ThermalFalseColor,21.66,Sentinel-2A L2A,2026-06-30_ThermalFalseColor.png,0.12
2026-06-28,SWIR_B8A,0.22,Sentinel-2C L2A,2026-06-28_SWIR_B8A.png,0.14
2026-06-28,RGB,0.22,Sentinel-2C L2A,2026-06-28_RGB.png,0.4
2026-06-28,ThermalFalseColor,0.22,Sentinel-2C L2A,2026-06-28_ThermalFalseColor.png,0.23
2026-06-26,RGB,6.07,Sentinel-2B L2A,2026-06-26_RGB.png,0.35
2026-06-26,SWIR_B8A,6.07,Sentinel-2B L2A,2026-06-26_SWIR_B8A.png,0.13
2026-06-26,ThermalFalseColor,6.07,Sentinel-2B L2A,2026-06-26_ThermalFalseColor.png,0.2
2026-06-23,RGB,0.1,Sentinel-2B L2A,2026-06-23_RGB.png,0.3
2026-06-23,ThermalFalseColor,0.1,Sentinel-2B L2A,2026-06-23_ThermalFalseColor.png,0.2
2026-06-23,SWIR_B8A,0.1,Sentinel-2B L2A,2026-06-23_SWIR_B8A.png,0.14
2026-06-21,ThermalFalseColor,59.75,Sentinel-2C L2A,2026-06-21_ThermalFalseColor.png,0.07
2026-06-21,RGB,59.75,Sentinel-2C L2A,2026-06-21_RGB.png,0.0
2026-06-21,SWIR_B8A,59.75,Sentinel-2C L2A,2026-06-21_SWIR_B8A.png,0.07
2026-06-18,ThermalFalseColor,55.5,Sentinel-2C L2A,2026-06-18_ThermalFalseColor.png,0.16
2026-06-18,RGB,55.5,Sentinel-2C L2A,2026-06-18_RGB.png,0.19
2026-06-18,SWIR_B8A,55.5,Sentinel-2C L2A,2026-06-18_SWIR_B8A.png,0.12
2026-06-16,SWIR_B8A,4.0,Sentinel-2B L2A,2026-06-16_SWIR_B8A.png,0.15
2026-06-16,ThermalFalseColor,4.0,Sentinel-2B L2A,2026-06-16_ThermalFalseColor.png,0.24
